trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes ,308672,  intro high high hopes  chorus had to have high high hopes for a living shooting for the stars when i couldnt make a killing didnt have a dime but i always had a vision always had high high hopes high high hopes had to have high high hopes for a living didnt know how but i always had a feeling i was gonna be that one in a million always had high high hopes  verse 1 mama said fulfill the prophecy be something greater go make a legacy manifest destiny back in the days we wanted everything wanted everything mama said burn your biographies rewrite your history light up your wildest dreams museum victories every day we wanted everything wanted everything  prechorus mama said dont give up its a little complicated all tied up no more love and id hate to see you waiting  chorus had to have high high hopes for a living shooting for the stars when i couldnt make a killing didnt have a dime but i always had a vision always had high high hopes had to have high high hopes for a living didnt know how but i always had a feeling i was gonna be that one in a million always had high high hopes high high hopes  verse 2 mama said its uphill for oddities the stranger crusaders aint ever wannabes the weird and the novelties dont ever change we wanted everything wanted everything high high hopes  bridge stay up on that rise stay up on that rise and never come down oh stay up on that rise stay up on that rise and never come down  prechorus mama said dont give up its a little complicated all tied up no more love and id hate to see you waiting they say its all been done but they havent seen the best of meeheheh so i got one more run and its gonna be a sight to seeeheheh  bridge had to have high high hopes for a living shooting for the stars when i couldnt make a killing didnt have a dime but i always had a vision always had high high hopes high high hopes had to have high high hopes for a living didnt know how but i always had a feeling i was gonna be that one in a million always had high high hopes high high hopes  chorus had to have high high hopes for a living shooting for the stars when i couldnt make a killing didnt have a dime but i always had a vision always had high high hopes had to have high high hopes for a living didnt know how but i always had a feeling i was gonna be that one in a million always had high high hopes high high hopes  ,0.043,0.733,0.224,0.9983
2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,2002 ,308510,  verse 1 i will always remember the day you kissed my lips light as a feather and it went just like this no its never been better than the summer of 2002 ooh uh we were only 11 but acting like grownups like we are in the present drinking from plastic cups singing love is forever and ever well i guess that was true  prechorus dancing on the hood in the middle of the woods on an old mustang where we sang songs with all our childhood friends and it went like this say  chorus oops i got 99 problems singing bye bye bye hold up if you wanna go and take a ride with me better hit me baby one more time uh paint a picture for you and me on the days when we were young uh singing at the top of both our lungs  verse 2 now were under the covers fast forward to eighteen we are more than lovers yeah we are all we need when were holding each other im taken back to 2002 ooh yeah  prechorus dancing on the hood in the middle of the woods on an old mustang where we sang songs with all our childhood friends and it went like this say  chorus oops i got 99 problems singing bye bye bye hold up if you wanna go and take a ride with me better hit me baby one more time uh paint a picture for you and me on the days when we were young uh singing at the top of both our lungs on the day we fell in love ooh ooh ooh ooh on the day we fell in love ooh ooh ooh ooh  prechorus dancing on the hood in the middle of the woods on an old mustang where we sang songs with all our childhood friends oh now  chorus oops i got 99 problems singing bye bye bye hold up if you wanna go and take a ride with me better hit me baby one more time paint a picture for you and me on the days when we were young uh singing at the top of both our lungs on the day we fell in love ooh ooh ooh ooh on the day we fell in love ooh ooh ooh ooh on the day we fell in love ooh ooh ooh ooh on the day we fell in love ooh ooh ooh ooh on the day we fell in love love love  ,0.027,0.776,0.197,0.9976
7oK9VyNzrYvRFo7nQEYkWN,The Killers,Mr. Brightside ,305883,  verse 1 coming out of my cage and ive been doing just fine gotta gotta be down because i want it all it started out with a kiss how did it end up like this it was only a kiss it was only a kiss now im falling asleep and shes calling a cab while hes having a smoke and shes taking a drag now theyre going to bed and my stomach is sick and its all in my head but shes touching his  prechorus chest now he takes off her dress now let me go i just cant look its killing me and taking control  chorus jealousy turning saints into the sea swimming through sick lullabies choking on your alibis but its just the price i pay destiny is calling me open up my eager eyes cause im mr brightside  instrumental  verse 2 im coming out of my cage and ive been doing just fine gotta gotta be down because i want it all it started out with a kiss how did it end up like this it was only a kiss it was only a kiss now im falling asleep and shes calling a cab while hes having a smoke and shes taking a drag now theyre going to bed and my stomach is sick and its all in my head but shes touching his  prechorus chest now he takes off her dress now let me go cause i just cant look its killing me and taking control  chorus jealousy turning saints into the sea swimming through sick lullabies choking on your alibis but its just the price i pay destiny is calling me open up my eager eyes cause im mr brightside  outro i never i never i never i never  ,0.122,0.752,0.126,-0.1561
2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better ,304622,  verse 1 to be young and in love in new york city to not know who i am but still know that im good long as youre here with me to be drunk and in love in new york city midnight into morning coffee burning through the hours talking damn  chorus i like me better when im with you i like me better when im with you i knew from the first time id stay for a long time cause i like me better when i like me better when im with you  verse 2 i dont know what it is but i got that feeling waking up in this bed next to you swear the room yeah it got no ceiling if we lay let the day just pass us by i might get to too much talking i might have to tell you something damn  chorus i like me better when im with you i like me better when im with you i knew from the first time id stay for a long time cause i like me better when i like me better when im with you  bridge stay awhile stay awhile stay here with me stay awhile stay awhile oh stay awhile stay awhile stay here with me lay here with me ooh  chorus i like me better when im with you yes i do yes i do babe i like me better when im with you oooh noo i knew from the first time id stay for a long time cause i like me better when i like me better when im with you  outro i like me i like me look who you made me made me oh noo better when i like me better when im with you  ,0.039,0.624,0.337,0.9988
2XKFnwB6djxrJCjR3PdeRb,Khalid,My Bad ,303229,  verse 1 cant count up the times youve blown my line and thats been on my mind a lot lately i wanna leave the extra all behind mmm and i know that you wanna be my baby mmm yeah  chorus said my bad blowin me up youve been wildin we was cool yeah we was vibin gotta put my phone on silent so my my my my bad blowin me up youve been wildin we were cool yeah we was vibin gotta put my phone on silent so my my my bad  verse 2 oh we both care about it but arguing with me just isnt worth it no no no dont go reachin in your bag your bag yeah i didnt text you back cause i was workin ah yeah  chorus said my bad blowin me up youve been wildin we was cool yeah we was vibin gotta put my phone on silent so my my my my bad blowin me up youve been wildin we were cool yeah we was vibin gotta put my phone on silent so my my my bad  bridge gave you all the signs gave you all of my time my love youre followin the signs but youre followin the wrong signs my love gave you all the signs gave you all of my time my love gave you all my time and all my love youre followin the signs but youre followin the wrong signs my love  chorus said my bad blowin me up youve been wildin we was cool yeah we was vibin vibin gotta put my phone on silent on silent so my my my my bad my bad blowin me up youve been wildin blowin me up we were cool yeah we was vibin gotta put my phone on silent so my my my bad  outro oh my my my oh my my my my bad my bad alright  ,0.142,0.709,0.149,-0.3565
5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee) ,302453,  verse 1 ellie goulding even though we both know were liars and we start each others fires we just know that well be alright even though were kicked out the party cause we both hate everybody were the ones they wanna be like  prechorus ellie goulding so dont let me down keep me in trouble born to be wild out in the jungle  chorus ellie goulding  swae lee and i dont wanna be somebody without your body close to me and if it wasnt you i wouldnt want anybody close to me yeah yeah cause im an animal animalal like animal like you and i dont wanna be somebody without your body close to me woo  verse 2 swae lee you can never come too close for comfort i had to cut my bitch off she bein stubborn stubborn i make it known i fuck with you not undercover cover and when i jump in im burnin rubber yeah skrrt iced out body didnt go to college yeah yeah price tag poppin then you on a private then you on a dont say sorry everyones watchin everyone when youre where i am everythings timeless yeah yeah  chorus ellie goulding  swae lee and i dont wanna be somebody without your body close to me and if it wasnt you i wouldnt want anybody close to me yeah yeah cause im an animal animalal like animal like you and i dont wanna be somebody without your body close to me yee close to me  break ellie goulding  swae lee close to me woo yeah  bridge ellie goulding cause im an animal animalal like animal like you  chorus ellie goulding  swae lee and i dont wanna be somebody without your body yeah close to me and if it wasnt you i wouldnt want anybody close to me yeah yeah because im an animal animalal like animal like you and i dont wanna be somebody without your body close to me close to me  outro ellie goulding to me close to me  ,0.061,0.84,0.099,0.7574
63cd4JkwGgYJrbOizbfmsp,Mustard,Pure Water (with Migos) ,302412,  intro quavo  yg woo yall already know who i am right mustard on the beat ho lets go  chorus quavo uh woo woo no master p ayy ten bad bitches and they after me bad one bad bitch look like a masterpiece uh lookin for a dunk like a athlete uh big drip what you call it big drip yeah ice chain pure water ice ice ice you got the cash but cant afford it cash no you got the bag but cant afford it give me the bag  verse 1 quavo give me the beat i ride it like a jetski hey so many bad bitches they harassin me bad they like me cause i rap and be with the athletes athletes stop askin me uh i know they mad at me nah hop in the coupe then i slide like its vaseline skrrt skrrt west coast 64 jump like a trampoline 64 take a brick out put it on a triple beam brick out im not from canada but i see a lot of tings canada dismantle her i know how to handle her woo hey light the candle up make you put a banner up up up toss a 50 up make em tear the club up tear the club up took your bitch out the game i had to sub her swap swap here we go  chorus quavo  offset uh woo woo no master p ayy ten bad bitches and they after me bad one bad bitch look like a masterpiece uh lookin for a dunk like a athlete uh woo big drip what you call it big drip big drip yeah ice chain pure water ice ice ice you got the cash but cant afford it hey cash you got the bag but cant afford it woo woo woo  verse 2 offset offset pimpin aint easy make her open up and eat it eat it stars in the ceilin and my seats they tempurpedic hey hey i see them niggas watchin and they plottin tryna sneak me plot i cant hit a thot cant trust a thot they tellin secrets thot no big bank take lil bank lil nigga cash catch him down bad that nigga cry a whole river hey nawf on my back im takin care of the whole village nawf somebody got shot what you talkin bout willis who in the lobby with a brick im ricky bobby with your bitch i go lawrence with the fit in the rari with no tint rari drip drip im from the trench i got the dirty money rinsed oh he was poppin so i popped and prayed to god repent oh oh oh lets go  chorus quavo uh woo woo no master p ayy ten bad bitches and they after me bad one bad bitch look like a masterpiece uh lookin for a dunk like a athlete uh woo big drip what you call it big drip yeah ice chain pure water ice ice ice you got the cash but cant afford it cash no you got the bag but cant afford it  verse 3 takeoff ttakeoff no limit to the money money nah i picked the gang up took a flight across the country cross the country where i tipped the waitress told her keep the ones comin hit the store to get some backwoods and left the wraith runnin fuck it lookin like they plottin but we already on it on it in the lab with celine like that bag that she wanted celine a lot of tings ass bustin out them jeans make you want it ting make you wanna spend a 50 hit the scene with her dont it scene whole team full of queens gotta keep their eyes on me queen its a snake in disguise prolly wanna slide on me slide i bet they ride on em when i put that prize on em prize ten bad bitches rotate em got five of em five  chorus quavo uh woo woo no master p ayy ten bad bitches and they after me bad one bad bitch look like a masterpiece uh lookin for a dunk like a athlete uh big drip what you call it big drip yeah ice chain pure water ice ice ice you got the cash but cant afford it cash no you got the bag but cant afford it  outro mustard twostep oh yeah uh oh yeah twostep oh yeah uh oh yeah twostep oh yeah uh oh yeah twostep oh yeah uh oh yeah twostep oh yeah uh oh yeah twostep oh yeah uh oh yeah twostep oh yeah uh oh yeah twostep oh yeah uh oh yeah goodnight  ,0.17,0.714,0.116,-0.9963
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You ,298543,  verse 1 the club isnt the best place to find a lover so the bar is where i go me and my friends at the table doing shots drinking fast and then we talk slow and you come over and start up a conversation with just me and trust me ill give it a chance now take my hand stop put van the man on the jukebox and then we start to dance and now im singing like  prechorus girl you know i want your love your love was handmade for somebody like me come on now follow my lead i may be crazy dont mind me say boy lets not talk too much grab on my waist and put that body on me come on now follow my lead come come on now follow my lead  chorus im in love with the shape of you we push and pull like a magnet do although my heart is falling too im in love with your body and last night you were in my room and now my bed sheets smell like you every day discovering something brand new im in love with your body oh—i—oh—i—oh—i—oh—i im in love with your body oh—i—oh—i—oh—i—oh—i im in love with your body oh—i—oh—i—oh—i—oh—i im in love with your body every day discovering something brand new im in love with the shape of you  verse 2 one week in we let the story begin were going out on our first date you and me are thrifty so go all you can eat fill up your bag and i fill up a plate we talk for hours and hours about the sweet and the sour and how your family is doing okay leave and get in a taxi then kiss in the backseat tell the driver make the radio play and im singing like  prechorus girl you know i want your love your love was handmade for somebody like me come on now follow my lead i may be crazy dont mind me say boy lets not talk too much grab on my waist and put that body on me come on now follow my lead come come on now follow my lead  chorus im in love with the shape of you we push and pull like a magnet do although my heart is falling too im in love with your body and last night you were in my room and now my bed sheets smell like you every day discovering something brand new im in love with your body oh—i—oh—i—oh—i—oh—i im in love with your body oh—i—oh—i—oh—i—oh—i im in love with your body oh—i—oh—i—oh—i—oh—i im in love with your body every day discovering something brand new im in love with the shape of you  bridge come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on  chorus im in love with the shape of you we push and pull like a magnet do although my heart is falling too im in love with your body last night you were in my room and now my bed sheets smell like you every day discovering something brand new im in love with your body come on be my baby come on come on be my baby come on im in love with your body come on be my baby come on come on be my baby come on im in love with your body come on be my baby come on come on be my baby come on im in love with your body every day discovering something brand new im in love with the shape of you  ,0.022,0.768,0.21,0.9993
5kfNriitmkNE8mUbZ7gbq8,Khalid,Saturday Nights ,297681,  verse 1 saturday nights blueberry cigarillos swishers make my throat hurt rolling ocbs on the side for me light em up and let em both burn family feuds say your moms confused off of shit she doesnt wanna learn but daddys gone say hes never home and wishing only makes it worse  prechorus i guess theres certain dreams that you gotta keep cause theyll only know what you let em see  chorus all the things that i know that your parents dont they dont care like i do nowhere like i do and all the things that i know that your parents dont they dont care like i do nowhere like i do nowhere like i do nowhere like i do  verse 2 saturday nights light gray silverado you drive it cause you have to stay up working late at a job you hate fix your makeup in a dirty bathroom no more love in and out of clubs knowing what you gotta do youve got plans wrapped in rubber bands and thats the only thing youll never lose  prechorus i guess theres certain dreams that you gotta keep cause theyll only know what you let em see  chorus all the things that i know that your parents dont they dont care like i do nowhere like i do and all the things that i know that your parents dont they dont care like i do nowhere like i do nowhere like i do  bridge cause i care i care about you theres nowhere id rather be than right here around you i care care about you theres nowhere id rather be  chorus all the things that i know that your parents dont they dont care about you nowhere like i do all the things that i know that your parents dont dont care about you nowhere like i nowhere like i do do do do nowhere like i do do do do nowhere like i do do do do nowhere like i do do do do  ,0.168,0.727,0.105,-0.9568
3swc6WTsr7rl9DqQKQA55C,Post Malone,Psycho (feat. Ty Dolla $ign) ,295264,  chorus post malone damn my ap goin psycho lil mama bad like michael cant really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload come with the tony romo for clowns and all the bozos my ap goin psycho lil mama bad like michael cant really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload dont act like you my friend when im rollin through my ends though  verse 1 post malone you stuck in the friend zone i tell that fourfive the fifth ayy hunnid bands inside my shorts dechino the shit ayy try to stuff it all in but it dont even fit ayy know that i been with the shits ever since a jit ayy i made my first million im like shit this is it ayy 30 for a walkthrough man we had that bitch lit ayy had so many bottles gave ugly girl a sip out the window of the benzo we get seen in the rent and im like whoa man my neck so goddamn cold” diamonds wet my tshirt soaked i got homies let it go oh my money thick wont ever fold she said can i have some to hold and i cant ever tell you no  chorus post malone damn my ap goin psycho lil mama bad like michael cant really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload come with the tony romo for clowns and all the bozos my ap goin psycho lil mama bad like michael cant really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload dont act like you my friend when im rollin through my ends though  verse 2 ty dolla ign the ap goin psycho my rollie goin brazy im hittin lil mama she wanna have my babies its fifty on the pinky chain so stanky you should see the whip promise i can take yo bitch dolla ridin in an old school chevy its a drop top boolin with a thotthot she gon give me toptop just one switch i can make the ass drop hey ayy take you to the smoke shop we gon get high ayy we gon hit rodeo dial up valentino we gon hit pico take you where im from take you to the slums this aint happen overnight no these diamonds real bright saint laurent jeans still in my vans though all vvs put you in a necklace girl you look beautiful tonight stars on the roof they matching with the jewelry  chorus post malone damn my ap goin psycho lil mama bad like michael cant really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload come with the tony romo for clowns and all the bozos my ap goin psycho lil mama bad like michael cant really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload dont act like you my friend when im rollin through my ends though  ,0.149,0.728,0.123,-0.9747
11o2y87vqODipLK98a1v34,Jax Jones,All Day And Night - Jax Jones & Martin Solveig Present Europa ,294803,  verse 1 you walked away you left me out here on the floor you didnt care youre still the one that i adore you gave me something like nobody did before woah woah  prechorus if i close my eyes all i see is you standing there in front of me youre on my mind constantly now i cant get no sleep  chorus all day and night you keep me up nonstop im so done yeah im giving you more than enough of my love im so done yeah  verse 2 i blame myself i broke my own heart loving you you cut me up and now im bleeding from the truth you left me helpless now i dont know what to do woah woah  prechorus if i close my eyes all i see is you standing there in front of me youre on my mind constantly now i cant get no sleep  chorus all day and night you keep me up nonstop im so done yeah im giving you more than enough of my love im so done yeah  bridge no sleep nananana no sleep nananana i think about you day and night now i cant get no no sleep nananana no sleep nananana i think about you day and night now i cant get no no no no no sleep tonight no no no no sleep tonight  chorus all day and night you keep me up nonstop im so done yeah im giving you more than enough of my love of my love im so done im so done yeah all day and night you keep me up no sleep nananana nonstop no sleep nananana im so done yeah i think about you day and night now i cant get no im giving you more than enough no sleep nananana of my love no sleep nananana im so done yeah i think about you day and night now i cant get no  ,0.071,0.72,0.209,0.9929
4Y0TtDriFlN3XZoQx6PYsu,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"") ",288566,  verse 1 i will fight i will fight for you i always do until my heart is black and blue and i will stay i will stay with you well make it to the other side like lovers do  prechorus ill reach my hands out in the dark and wait for yours to interlock ill wait for you ill wait for you  chorus cause im not givin up im not givin up givin up no not yet not yet even when im down on my last breath last breath even when they say theres nothin left nothin left so dont give up on im not givin up im not givin up givin up no not me not me even when nobody else believes believes im not goin down that easily so dont give up on me  verse 2 and i will hold ill hold onto you no matter what this world will throw it wont shake me loose  prechorus ill reach my hands out in the dark and wait for yours to interlock ill wait for you ill wait for you  chorus cause im not givin up im not givin up givin up no not yet not yet even when im down on my last breath last breath even when they say theres nothin left nothin left so dont give up on im not givin up im not givin up givin up no not me not me even when nobody else believes believes im not goin down that easily so dont give up on me  outro i will fight i will fight for you i always do until my heart is black and blue  ,0.075,0.864,0.061,-0.7114
421leiR6jKlH5KDdwLYrOs,Tones and I,Dance Monkey ,288551,  verse 1 they say oh my god i see the way you shine take your hands my dear and place them both in mine you know you stopped me dead while i was passing by and now i beg to see you dance just one more time  prechorus ooh i see you see you see you every time and oh my i i like your style you you make me make me make me wanna cry and now i beg to see you dance just one more time  chorus so they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done ill make you do it all again  verse 2 i said oh my god i see you walking by take my hands my dear and look me in my eyes just like a monkey ive been dancin’ my whole life but you just beg to see me dance just one more time  prechorus ooh i see you see you see you every time and oh my i i like your style you you make me make me make me wanna cry and now i beg to see you dance just one more time  chorus so they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when youre done ill make you do it all again they say dance for me dance for me dance for me ohohoh ohoh ohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when youre done ill make you do it all again  bridge ooh ooh ooh ooh ooh do it all again do it all again do it all again ohoh ohoh oh ooh ooh ooh ooh oohooh do it all again do it all again do it all again ooh ahah ahah  chorus they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done i’ll make you do it all again they say dance for me dance for me dance for me ohohoh ohoh ohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done ill make you do it all again all again  ,0.027,0.936,0.037,0.3612
6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery ,286086,  intro man what haha this shit funny one sec oof this hennessy strong as fuck boy  chorus she told me put my heart in the bag in the bag and nobody gets hurt no hurt now im running from her love im not fast fast so im making it worse making it worse now im digging up a grave from my past im a whole different person im a whole different person its a gift and a curse its a gift and a curse but i cannot reverse it  verse 1 i cant reverse it it was a gift and a curse and now im drinkin too much so ima talk with a slur last time i saw you it ended in a blur i woke up in a hearse you said you loved me first first one thing my dad told me was never let your woman know when youre insecure so i put gucci on the fur and i put my wrist on iceberg one thing my heart tells me is flex on a ho every time theyre insecure i guess you came through im running from you is your love for real for real for real is your love really true  chorus she told me put my heart in the bag in the bag and nobody gets hurt hurt now im running from her love im not fast fast so im making it worse worse now im digging up a grave from my past past im a whole different person person its a gift and a curse curse but i cannot reverse it  bridge you gave me the runaround i really hate the runaround you really got me paranoid i always keep a gun around you always give me butterflies when you come around when you come around when you come around  verse 2 you let me know love is not the answer not the answer not the answer i love to do drugs so mind my manners i get high when you dont decide to answer phone home i need to phone home im throwing rocks at your window i need to go home i dont wanna leave i just wanna be with you you you you  chorus she told me put my heart in the bag in the bag and nobody gets hurt no hurt now im running from her love im not fast fast so im making it worse im making it worse now im digging up a grave from my past im a whole different person im a whole different person its a gift and a curse its a gift and a curse but i cannot reverse it  ,0.13,0.745,0.125,0.3494
3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD! ,283057,  intro yeah  chorus who am i someone thats afraid to let go uh you decide if youre ever gonna let me know yeah suicide if you ever try to let go uh im sad i know yeah im sad i know yeah who am i someone thats afraid to let go uh you decide if youre ever gonna let me know yeah suicide if you ever try to let go uh im sad i know yeah im sad i know yeah  verse i gave her everything she took my heart and left me lonely i think broken hearts contagious i wont fix id rather weep im lost then im found but its torture bein in love i love when youre around but i fuckin hate when you leave  chorus who am i someone thats afraid to let go uh you decide if youre ever gonna let me know yeah suicide if you ever try to let go uh im sad i know yeah im sad i know yeah who am i someone thats afraid to let go uh you decide if youre ever gonna let me know yeah suicide if you ever try to let go uh im sad i know yeah im sad i know yeah  instrumental bridge  chorus who am i someone thats afraid to let go uh you decide if youre ever gonna let me know yeah suicide if you ever try to let go uh im sad i know yeah im sad i know yeah who am i someone thats afraid to let go uh you decide if youre ever gonna let me know yeah suicide if you ever try to let go uh im sad i know yeah im sad i know yeah  ,0.248,0.648,0.104,-0.9953
5Gu0PDLN4YJeW75PpBSg9p,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt) ",282369,  verse 1 hailee steinfeld you made plans and i i made problems we were sleeping back to back we know this thing wasnt built to last good on paper picture perfect chased the high too far too fast picket white fence but we paint it black  prechorus hailee steinfeld ooh and i wished you had hurt me harder than i hurt you ooh and i wish you wouldnt wait for me but you always do  chorus hailee steinfeld ive been hopin somebody loves you in the ways i couldnt somebodys taking care of all of the mess ive made someone you dont have to change ive been hopin someone will love you let me go  postchorus hailee steinfeld someone will love you let me go ive been hoping someone will love you let me go  verse 2 florida georgia line its been some time but this time aint even i can leave it in the past but youre holding on to what you never had good on paper picture perfect chased the high too far too fast picket white fence but we paint it black  prechorus hailee steinfeld ooh and i wished you had hurt me harder than i hurt you ooh and i wish you wouldnt wait for me but you always do  chorus hailee steinfeld ive been hopin somebody loves you in the ways i couldnt somebodys taking care of all of the mess ive made someone you dont have to change ive been hopin someone will love you let me go  postchorus hailee steinfeld someone will love you let me go ive been hoping someone will love you let me go go go go someone will love you let me go go go go someone will love you let me go go go go someone will love you let me go go go go someone will love you let me go  outro hailee steinfeld ive been hoping somebody loves you in the ways i couldnt somebodys taking care of all of the mess ive made someone you dont have to change ive been hoping someone will love you let me go  ,0.087,0.664,0.249,0.998
4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,Kill This Love ,280847,  블랙핑크 kill this love 가사  intro jennie lisa yeah yeah yeah blackpink in your area yeah yeah yeah  verse 1 jennie 천사 같은 hi 끝엔 악마 같은 bye 매번 미칠듯한 high 뒤엔 뱉어야 하는 price 이건 답이 없는 test 매번 속더라도 yes 딱한 감정의 노예 얼어 죽을 사랑해 eh  verse 2 lisa here i come kickin the door uh 가장 독한 걸로 줘 uh 뻔하디 뻔한 그 love love 더 내놔봐 give me some more 알아서 매달려 벼랑 끝에 한마디면 또 like 헤벌레 해 그 따뜻한 떨림이 새빨간 설렘이 마치 heaven 같겠지만 you might not get in it  prechorus jisoo  rosé look at me look at you 누가 더 아플까 you smart 누가 you are 두 눈에 피눈물 흐르게 된다면 so sorry 누가 you are 나 어떡해 나약한 날 견딜 수 없어 애써 두 눈을 가린 채 사랑의 숨통을 끊어야겠어  chorus all lisa jennie lets kill this love yeahyeahyeahyeah yeahyeahyeah rum pum pum pum pum pum pum lets kill this love rum pum pum pum pum pum pum  verse 3 jennie lisa feelin like a sinner its so fire with him i go boo hoo he said you look crazy thank you baby i owe it all to you got me all messed up his love is my favorite but you plus me sadly can be dangerous  prechorus rosé  jisoo lucky me lucky you 결국엔 거짓말 we lie so what so what 만약에 내가 널 지우게 된다면 so sorry im not sorry 나 어떡해 나약한 날 견딜 수 없어 애써 눈물을 감춘 채 eh 사랑의 숨통을 끊어야겠어  chorus all lisa jennie lets kill this love yeahyeahyeahyeah yeahyeahyeah rum pum pum pum pum pum pum lets kill this love rum pum pum pum pum pum pum  bridge rosé we all commit to love that makes you cry ohoh were all making love that kills you inside yeah  outro all we must kill this love yeah yeah yeah its sad but true gotta kill this love yeah yeah before it kills you too kill this love yeah yeah yeah its sad but true gotta kill this love yeah yeah gotta kill lets kill this love  ,0.176,0.612,0.213,0.7529
22oEJW6r2rMb9z4IntfyEa,Panic! At The Disco,"Hey Look Ma, I Made It ",280375,  verse 1 all my life been hustlin and tonight is my appraisal cause im a hooker sellin songs and my pimps a record label this world is full of demons stocks and bonds and bible traders so i do the deed get up and leave a climber and a sadist yeah  prechorus are you ready for the sequel aint ready for the latest in the garden of evil im gonna be the greatest in a golden cathedral ill be praying for the faithless and if you lose boohoo  chorus hey look ma i made it hey look ma i made it everythings comin up aces aces if it’s a dream dont wake me dont wake me i said “hey look ma i made it”  verse 2 friends are happy for me or theyre honeysuckle phonies then they celebrate my medals or they wanna take my trophies some are loyal soldiers while these other thorns are rosy and if you never know who you can trust then trust me youll be lonely oh  prechorus are you ready for the sequel aint you ready for the latest in the garden of evil im gonna be the greatest in a golden cathedral ill be praying for the faithless and if you lose boohoo  chorus hey look ma i made it hey look ma i made it everythings comin up aces aces if its a dream dont wake me dont wake me i said “hey look ma i made it i made it” i said “hey look ma i made it i made it” i see it i want it i take it take it if its a dream dont wake me dont wake me  outro i said “hey look ma i made it” mama best believe it mama best believe it hey look ma i made it think i must be dreamin wide awake and dreamin hey look ma i made it mama best believe it mama best believe it hey look ma i made it think i must be dreamin hey look ma i made it  ,0.059,0.751,0.19,0.9936
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises ,278627,  verse 1 counting days counting days since my love up and got lost on me and every breath that ive been taking since you left feels like a waste on me ive been holding on to hope that youll come back when you can find some peace cause every word that ive heard spoken since you left feels like a hollow street  prechorus ive been told ive been told to get you off my mind but i hope i never lose the bruises that you left behind oh my lord oh my lord i need you by my side  chorus there must be something in the water cause every day its getting colder and if only i could hold you youd keep my head from going under  verse 2 maybe i maybe im just being blinded by the brighter side of what we had because its over well there must be something in the tide  prechorus ive been told ive been told to get you off my mind but i hope i never lose the bruises that you left behind oh my lord oh my lord i need you by my side  chorus there must be something in the water cause every day its getting colder and if only i could hold you youd keep my head from going under  bridge oohoohoohoohooh oohoohoohoohooh oohoohoohoohooh oohoohoohoohooh its your love im lost in your love im lost in your love im lost in and im tired of being so exhausted your love im lost in your love im lost in your love im lost in even though im nothing to you now even though im nothing to you now  chorus there must be something in the water cause every day its getting colder and if only i could hold you youd keep my head from going under there must be something in the water cause every day its getting colder and if only i could hold you youd keep my head from going under  ,0.067,0.784,0.149,0.987
